7.79 18 4.265 3.946 7.461 5 5 5 8.79 7.071 6.502 7.089 8.333 8.059 6.898 7.862 8.098 0.966 9.933 9.758 9.856 10 9.627 9.12 2.661 7.136 5.156 8.639 6.898 10
7.46 43 6.194 8.351 9.607 10 5 7.5 5.464 4.211 5.042 6.16 8.333 6.274 3.563 7.138 7.639 0.483 9.456 8.043 8.997 10 9.133 8 3.72 6.951 5.609 8.138 6.874 10
6.79 84 6.479 8.885 7.931 10 8 9 5.475 2.786 3.863 4.752 8.333 5.909 5.219 9.211 3.84 0.963 7.202 7.201 8.577 10 6.46 8.16 5.474 6.698 4.942 1.128 3.035 10
7.02 71 7.206 9.789 5.88 8 8 8 7.618 3.716 4.034 4.339 6.667 4.728 5.171 7.377 3.683 0.778 7.377 8.38 9.208 10 7.8 7.5 5.3 6.867 5.519 6.486 6.003 10
7.6 32 5.129 8.276 9.396 6 6 6 6.787 5.246 5.372 5.705 6.667 7.852 6.678 8.116 6.495 0.963 9.571 9.323 9.415 10 9.353 7.58 0 5.644 4.815 9.141 6.978 10
6.68 91 0.676 7.044 5.056 10 10 10 2.355 5.584 5.403 5.167 8.333 7.528 5.057 8.947 6.66 0.593 9.066 4.001 9.196 10 9.527 9.06 7.932 8.84 6.902 7.637 7.27 10
7.74 23 5.176 5.597 9.732 8 3 5.5 9.169 5.852 5.155 5.699 8.333 7.939 6.28 9.002 5.34 1 9.229 6.719 9.782 10 9.632 8.98 6.41 8.341 6.331 8.639 7.485 10
7.58 35 4.832 5.346 5.982 10 4 7 10 5.818 5.327 5.869 8.333 6.877 6.958 9.68 5.265 1 9.756 7.968 9.736 10 9.632 8.98 6.41 8.341 5.844 8.848 7.346 10
6.29 112 7.335 10 8.172 9 5 7 8.209 2.952 3.181 4.328 1.667 4.428 2.424 5.117 2.426 0.862 8.798 9.467 8.151 5 8.588 7.66 7.332 7.86 5.314 6.905 6.11 10
6.17 118 7.144 9.77 4.204 8 8 8 6.54 5.163 4.823 4.839 6.667 5.775 4.807 7.644 5.356 0.926 6.366 8.042 8.518 0 4.6 7.46 5.784 5.948 5.127 3.542 4.335 10
6.57 95 5.603 8.91 1.418 8 8 8 4.51 4.849 5.769 5.464 8.333 6.171 5.67 8.008 6.716 0.667 8.931 7.51 9.658 0 9.793 8.7 2.276 6.923 6.313 7.865 7.089 10
7.92 12 7.091 8.45 7.277 10 8 9 8.285 5.68 5.51 6.502 5 4.658 4.398 6.1 5.47 1 8.825 8.866 9.421 10 9.707 9.72 8.079 9.169 6.425 8.263 7.344 10
6.8 81 7.276 6.531 6.858 9 6 7.5 6.926 4.484 3.989 5.041 7.5 4.533 4.696 6.859 2.642 1 8.483 9.613 9.169 5 9.373 8.2 2.152 6.575 6.053 8.409 7.231 10
6.71 88 6.824 6.073 10 10 4 7 5.896 3.889 4.002 4.852 6.667 6.854 6.074 9.61 3.41 0.926 8.055 7.959 8.52 5 9.147 9.08 7.682 8.636 5.482 5.296 5.389 10
6.46 101 4.874 8.133 10 5 5 5 6.852 4.362 4.566 5.154 6.667 7.163 5.17 6.972 5.342 0.828 9.288 9.181 9.803 0 8.44 6.38 1.819 5.546 5.493 8.243 6.868 10
5.44 143 5.765 9.007 0 7 5 6 4.932 3.884 4.144 4.39 6.667 5.333 0 6.346 4.319 0.963 7.367 8.597 7.46 0 8.9 7.98 7.051 7.977 4.822 6.488 5.655 10
6.69 90 3.297 8.977 10 6 6 6 5.494 5.889 5.667 5.759 10 7.542 6.255 4.76 5.974 1 8.236 8.115 9.106 0 5.193 8.46 5.072 6.242 5.804 6.234 6.019 10
7.7 24 0.424 3.018 8.138 3 3 3 7.556 7.229 7.261 7.037 10 8.513 6.444 7.863 8.508 1 8.92 9.569 9.745 10 9.632 8.98 6.41 8.341 7.313 9.287 8.3 10
8.24 4 4 5.821 5.071 5 5 5 7.935 7.689 7.381 5.949 10 8.024 7.476 9.929 8.666 1 9.837 9.337 9.418 10 8.807 9.58 8.925 9.104 8.951 8.764 8.857 10
7.18 57 7.382 9.843 7.276 8 8 8 6.145 2.275 3.275 4.104 5 5.734 5.754 7.726 4.127 0.897 6.547 7.703 8.909 10 9.513 8.88 7.066 8.486 4.943 6.716 5.83 10
7.06 68 6.032 4.758 6.012 10 7 8.5 8.905 3.663 3.998 4.714 1.7 5.085 5.786 8.225 5.258 0.963 8.047 9.158 9.678 5 9.353 8.46 6.336 8.05 5.479 8.472 6.975 10
7.62 31 1.815 4.877 8.575 7 4 5.5 6.486 7.713 7.311 7.298 10 8.93 8.126 9.122 8.335 1 9.934 7.824 9.52 10 9.893 8.6 0 6.164 4.995 9.141 7.068 10
6.8 81 1.118 9.647 0 10 10 10 2.759 5.249 6.093 5.43 8.333 6.67 4.194 8.711 8.224 0.586 7.575 2.213 9.359 10 9.407 8.9 5.44 7.916 6.506 8.764 7.635 10
6.04 123 9.165 9.546 6.792 10 10 10 5.969 4.57 3.71 4.686 2.5 5.511 3.777 6.524 3.604 0.741 8.941 7.996 7.224 0 7.753 7.22 0 4.991 4.894 7.28 6.087 10
7.52 39 6.706 8.556 9.077 8 4 6 7.873 3.712 4.486 5.128 8.333 5.821 2.257 7.653 5.639 0.963 8.288 8.92 9.302 10 8.937 8.56 6.138 7.878 6.307 8.848 7.578 10
7.11 64 7.971 9.265 10 10 7 8.5 9.457 3.23 3.52 4.548 2.5 4.482 4.594 8.506 2.482 1 7.257 8.265 9.07 10 8.933 7.96 6.695 7.863 5.872 5.337 5.604 10
7.81 15 7.732 9.368 7.192 8 4 6 8.225 4.148 3.997 4.755 7.5 5.943 4.535 8.783 3.691 1 8.421 8.972 9.694 10 9.427 8.92 7.473 8.606 6.799 8.097 7.448 10
7.16 60 8.247 9.226 9.622 7 7 7 8.378 4.143 3.768 5.128 5 5.188 3.71 7.685 3.796 0.828 8.74 9.188 9.238 10 7.313 8.74 7.203 7.752 5.355 8.033 6.694 10
7.17 59 4.844 5.049 3.722 7 4 5.5 7.699 6.161 5.313 6.072 10 7.318 4.635 6.996 5.612 0.963 8.591 9.515 9.459 10 9.633 8.98 6.41 8.341 5.964 7.74 6.852 10
7.28 55 4.524 3.893 6.954 5 2 3.5 7.08 6.136 5.168 5.983 10 7.801 5.776 7.582 6.698 1 9.777 9.506 9.723 10 9.632 8.98 6.41 8.341 7.668 7.886 7.777 10
7.49 40 5.874 5.959 8.022 10 3 6.5 7.248 4.543 4.293 5.495 8.333 6.352 4.05 9.114 4.536 1 8.647 8.976 8.781 10 9.632 8.98 6.41 8.341 5.783 8.347 7.065 10
6.48 100 4.029 5.066 10 10 7 8.5 4.431 3.336 3.594 4.718 7.5 5.826 5.641 9.122 2.722 0.963 7.771 7.467 8.628 10 0.953 8.1 5.668 4.907 4.123 4.898 4.511 10
5.74 134 7.076 10 4.416 0 0 0 6.875 3.768 4.129 5.276 3.333 5.813 3.39 2.694 5.116 0.759 9.431 8.927 9.75 0 7.093 7.62 7.287 7.333 5.201 8.368 6.785 10
8.55 2 5.235 10 9.532 10 10 10 3.836 5.772 7.371 7.132 8.333 7.562 8.008 8.985 9.029 0.963 7.645 8.563 9.44 10 10 10 10 10 8.496 9.496 8.996 10
7.69 25 4.379 4.289 9.608 10 3 6.5 8.87 4.418 4.336 5.614 10 6.92 4.384 9.679 4.667 1 9.949 9.484 9.809 10 9.632 8.98 6.41 8.341 7.011 7.678 7.344 10
7.1 65 3.806 3.847 7.638 4 1 2.5 7.324 5.583 5.108 5.946 9.167 7.401 5.114 7.264 5.645 0.926 9.408 9.157 9.632 10 9.632 8.98 6.41 8.341 6.693 7.886 7.29 10
6.86 80 4.265 8.617 4.146 6 5 5.5 7.448 5.933 5.685 6.276 8.333 5.541 4.963 7.725 4.385 1 9.221 9.371 9.147 5 8.787 8.46 3.286 6.844 6.131 5.651 5.891 10
7.65 28 4.047 4.562 8.469 6 6 6 8.74 5.912 5.853 5.898 8.333 8.01 5.894 7.42 8.059 1 9.655 9.382 9.64 10 9.632 8.98 6.41 8.341 6.829 8.786 7.807 10
6.46 101 8.532 9.183 8.618 7 5 6 5.02 4.768 5.121 5.378 3.333 5.06 3.615 6.755 5.102 1 9.169 8.212 8.812 0 7.067 7.88 4.488 6.478 5.079 7.217 6.148 10
7.81 15 1.268 4.599 8.711 2 0 1 8.319 7.742 7.57 7.51 9.167 8.711 6.12 8.454 8.862 1 9.161 9.648 9.768 10 9.632 8.98 6.41 8.341 8.556 9.119 8.838 10
8.4 3 6.553 5.922 10 9 7 8 10 7.804 7.283 7.525 10 7.793 7.159 9.566 8.86 1 8.059 9.644 9.86 10 9.22 8.96 0.682 6.287 5.395 8.932 7.164 10
5.67 136 8.115 8.967 1.924 9 5 7 3.678 2.512 3.582 5.518 3.333 6.221 5.11 4.641 4.357 0.586 9.032 5.953 9.121 5 8.367 7.16 3.184 6.237 4.635 7.596 6.115 10
6.08 122 9.041 9.063 0 10 7 8.5 3.281 3.441 3.633 4.139 5.8 6.377 5.675 7.559 5.153 0.926 9.823 6.514 8.716 5 9.187 8.44 7.504 8.377 4.754 0 2.377 10
6.67 92 7.776 9.96 5.914 8 3 5.5 6.181 4.594 4.287 4.732 6.667 7.104 5.182 7.174 4.616 0.889 7.542 9.543 8.76 5 8.607 7.5 5.3 7.136 5.124 7.157 6.14 10
6.55 96 4.906 9.672 7.003 7 7 7 6.895 4.91 4.641 4.174 5.069 5.169 5.804 7.891 4.531 0.926 9.319 9.568 9.338 0 9.547 8.02 4.733 7.433 5.454 8.179 6.817 10
6.23 113 5.603 7.003 6.649 7 4 5.5 6.037 4.074 5.066 6.243 6.667 6.509 4.816 7.258 5.927 0.724 8.858 9.438 9.117 0 8.86 6.7 5.182 6.914 5.769 8.013 6.891 7.045
6.96 75 6.121 6.161 9.324 7 7 7 7.635 4.506 4.691 5.348 3.333 6.278 5.177 8.802 4.193 0.926 8.339 8.801 8.287 10 9.573 8.02 1.169 6.254 5.659 8.054 6.857 10
7.43 44 7.738 9.892 10 8 4 6 6.67 4.034 4.361 5.064 3.333 5.931 3.897 8.14 4.95 0.963 7.33 8.315 9.205 10 8.607 7.5 5.3 7.136 5.629 4.939 5.284 10
5.9 128 4.909 4.284 9.515 10 5 7.5 7.728 3.084 3.055 4.466 8.333 5.939 4.929 6.507 3.283 0.929 6.978 7.289 8.124 0 9.453 9.08 7.332 8.622 3.91 5.589 4.749 10
7.43 44 6.744 9.713 2.806 10 10 10 4.515 4.778 5.744 5.591 8.333 5.995 6.288 9.305 8.55 0.586 8.21 5.234 9.824 10 10 9.02 7.001 8.674 7.651 9.141 8.396 10
8.05 8 4.538 5.749 8.395 5 1 3 8.723 7.45 6.924 6.947 10 7.934 6.975 7.907 7.772 1 9.261 9.734 9.343 10 9.632 8.98 6.41 8.341 7.515 9.203 8.359 10
8.12 6 5.853 5.692 7.493 7 7 7 10 6.731 6.548 6.211 6.667 8.019 7.539 9.51 7.596 1 9.462 9.579 9.672 10 9.547 9.3 6.43 8.426 5.965 9.349 7.657 10
7.42 46 6.944 6.294 7.648 9 7 8 5.751 6.766 5.81 6.47 6.667 5.798 3.192 6.419 6.024 1 7.898 9.359 8.665 10 8.647 7.9 6.766 7.771 6.56 7.366 6.963 10
4.34 151 7.476 9.845 7.516 5 4 4.5 3.749 3.154 3.102 3.058 3.333 4.995 2.375 6.784 3.036 0.963 0 0 7.888 0 4.913 6.1 0 3.671 5.84 1.163 3.501 10
