7.73 26 1.529 5.066 9.125 7 4 5.5 6.4 7.717 7.268 7.346 10 8.93 8.001 9.122 8.437 1 9.802 8.311 9.574 10 9.9 8.46 0 6.12 5.888 9.057 7.472 10 10 4.615 7.744 7.453 10 10 10 10 3.9 3.081
6.86 84 0 8.135 0 10 10 10 3.587 5.204 5.81 5.274 8.333 6.679 4.194 8.711 7.603 0.59 8.965 3.102 9.751 10 9.627 9.06 7.18 8.622 6.128 8.764 7.446 10 10 5.833 7.301 7.712 10 10 10 10 8.9 4.401
5.95 131 8.265 9.11 6.758 10 10 10 4.757 4.664 3.619 4.064 2.569 5.644 3.426 6.557 3.069 0.703 8.256 7.404 8.462 0 7.787 7.3 5.518 6.868 5.662 7.28 6.471 10 1.657 0.769 0.774 1.067 8 7.56 10 8.52 1.1 5.224
7.61 37 6.882 8.556 6.528 9 4 6.5 9.149 3.857 4.413 5.028 8.333 5.812 2.986 8.786 5.885 0.946 9.351 7.586 9.195 10 8.937 8.62 5.998 7.852 5.875 8.764 7.32 10 10 10 10 10 8 8.326 10 8.775 2.233 4.527
7.08 76 7.324 9.085 9.22 10 7 8.5 7.596 3.312 3.55 4.698 2.5 4.47 4.594 8.506 2.09 1 8.794 8.631 9.463 10 9.073 8 6.76 7.944 5.619 5.86 5.739 10 4.487 4.615 6.748 5.283 8 8.943 9 8.648 3.333 3.968
7.71 27 7.235 9.612 7.868 8 4 6 7.869 4.196 3.836 4.599 7.5 5.487 4.542 8.792 2.693 1 8.623 9.09 9.437 10 9.58 9.32 8.354 9.085 5.319 8.097 6.708 10 10 8.462 8.961 9.141 8 10 9 9 3.9 3.16
7.5 44 7.882 9.232 10 7 7 7 8.274 4.593 4.317 5.696 5 5.172 3.683 7.925 4.395 0.892 8.766 9.559 9.4 10 7.073 8.74 7.304 7.706 5.838 7.97 6.904 10 1.657 0.769 10 4.142 8 9.962 10 9.321 7.767 4.04
7.27 58 5 5.125 4.717 7 4 5.5 7.092 6.052 5.219 5.838 10 7.194 4.562 9.278 5.107 0.865 9.098 9.468 9.793 10 9.64 8.9 6.216 8.252 5.648 8.033 6.84 10 4.487 2.308 7.744 4.846 8 7.309 9 8.103 8.9 3.935
7.69 30 5.088 4.045 10 4 1 2.5 7.57 6.513 5.435 6.306 10 7.67 4.752 7.582 7.222 1 9.909 9.604 9.945 10 9.64 8.9 6.216 8.252 7.002 8.095 7.548 10 10 4.615 7.744 7.453 8 6.952 10 8.317 5.567 3.895
7.78 23 6.282 6.778 9.06 10 4 7 6.783 5.09 4.741 5.553 8.333 5.942 4.05 9.148 5.361 1 9.949 9.284 9.203 10 9.64 8.9 6.216 8.252 4.934 8.263 6.598 10 10 8.462 7.744 8.735 8 8.869 10 8.956 5 5.092
6.55 105 4.141 5.046 10 10 4 7 4.158 3.413 3.693 4.974 6.667 4.918 5.649 9.608 3.659 0.784 7.926 7.901 8.647 10 0.24 8.06 5.616 4.639 5.008 7.184 6.096 10 7.17 6.154 3.761 5.695 5 9.501 10 8.167 5 5.328
7.24 60 7.406 8.843 0 8 5 6.5 4.942 4.113 5.215 5.673 8.3 7.091 4.366 9.362 7.953 0.949 8.824 8.667 8.392 10 8.653 7.44 5.29 7.128 5.787 6.299 6.043 10 6.892 8.462 1.881 5.745 5 8.575 9 7.525 10 5.511
5.97 130 6.824 10 6.599 5 5 5 6.704 4.196 4.625 5.181 4.167 6.005 2.788 3.662 6.044 0.641 9.206 9.361 9.86 0 7.273 7.64 7.31 7.408 5.194 8.284 6.739 10 1.657 0.769 4.757 2.394 8 6.897 5 6.632 0 5.126
6 128 9.565 10 3.201 8 5 6.5 5.499 3.705 3.513 4.673 4.167 5.709 6.092 5.392 3.992 0.838 8.462 7.831 7.947 5 9.107 7.62 7.144 7.957 6.082 6.32 6.201 10 0 1.667 1.77 1.146 2 0 9 3.667 6.667 5.787
8.46 2 5.676 8.854 9.804 10 10 10 3.836 5.798 7.125 7.009 8.333 7.562 7.758 8.995 8.603 0.973 8.863 8.545 9.523 10 10 9.96 5.078 8.346 7.476 9.412 8.444 10 10 6.923 10 8.974 10 10 10 10 10 7.335
7.64 32 4.647 4.455 9.703 9 2 5.5 9.103 4.31 4.349 5.455 10 6.707 4.534 9.688 4.266 1 9.693 9.743 9.72 10 9.64 8.9 6.216 8.252 5.957 7.824 6.891 10 7.493 5.385 7.744 6.874 10 8.554 9 9.185 6.667 3.137
7.09 73 4.015 4.619 8.01 4 0 2 7.437 5.336 4.792 5.732 9.167 7.354 5.114 7.273 6.554 0.946 9.426 9.564 9.648 10 9.64 8.9 6.216 8.252 5.94 7.949 6.945 10 6.994 3.077 7.744 5.938 5 4.001 10 6.334 2.233 2.396
6.92 80 4.276 8.3 4.34 6 5 5.5 7.851 6.387 5.881 6.823 8.333 5.281 4.963 7.527 4.394 1 8.83 9.519 9.338 5 8.707 8.48 3.707 6.965 6.252 7.512 6.882 10 1.657 0.769 8.297 3.574 10 6.838 10 8.946 5.567 1.799
7.61 37 4.382 4.445 10 4 4 4 7.475 5.468 5.504 5.906 8.333 7.873 5.623 7.768 8.009 1 9.91 9.825 9.718 10 9.64 8.9 6.216 8.252 5.683 8.764 7.223 10 10 3.077 7.744 6.94 10 6.202 10 8.734 2.233 3.835
6.73 94 8.732 9.354 9.856 9 8 8.5 4.966 4.294 4.764 5.072 3.333 4.651 3.615 7.36 4.418 0.919 9.712 9.486 8.618 5 7.293 8.02 3.783 6.365 5.113 8.011 6.562 10 1.657 0 0 0.552 5 7.95 10 7.65 10 3.314
6.63 101 0 8.585 7.838 5 5 5 4.691 4.997 4.565 4.824 5 5.412 2.746 3.493 5.745 0.974 9.8 8.069 9.608 10 8.387 7.92 6.131 7.479 6.563 7.134 6.848 10 0 0 7.301 2.434 8 8.966 10 8.989 10 3.278
7.75 25 1.206 4.383 8.994 2 0 1 7.75 7.472 7.161 7.143 9.167 8.623 6.7 8.322 7.802 1 9.388 9.84 9.991 10 9.64 8.9 6.216 8.252 5.93 9.035 7.483 10 10 3.077 7.744 6.94 10 9.601 10 9.867 6.667 4.114
8.33 4 6.4 6.069 10 8 6 7 8.98 7.754 7.17 7.354 10 7.789 6.909 9.599 8.704 1 8.909 9.95 9.952 10 9.913 8.64 0 6.184 5.068 8.994 7.031 10 10 3.077 7.744 6.94 8 10 10 9.333 10 7.832
6.07 124 8.756 9.063 0 10 7 8.5 2.347 3.538 3.473 4.181 5.8 6.096 5.675 8.084 4.754 0.757 9.828 8.23 8.998 5 9.187 8.44 7.785 8.47 4.526 0.629 2.578 10 1.657 3.077 0.996 1.91 8 9.41 8 8.47 5.567 5.248
6.81 86 7.726 9.971 7.874 8 3 5.5 6.181 4.384 4.129 4.79 6.667 7.068 4.982 7.255 4.11 0.914 8.283 9.26 8.426 5 8.553 7.44 5.187 7.06 4.85 7.032 5.941 10 1.657 0 10 3.886 8 7.2 10 8.4 4.433 4.782
6.53 107 4.568 9.119 7.862 8 8 8 6.398 4.803 4.489 4.457 3.333 5.079 5.744 7.891 3.668 0.865 9.161 9.486 9.563 0 9.573 7.72 3.479 6.924 5.767 8.179 6.973 10 1.657 1.538 6.084 3.093 8 9.93 10 9.31 5.567 5.699
6.34 115 5.426 6.411 7.823 7 4 5.5 6.064 4.377 4.629 5.714 6.667 7.177 4.816 7.258 5.141 0.795 9.035 9.599 8.84 0 8.833 6.9 5.164 6.966 4.857 7.574 6.216 10 1.657 0.769 9.403 3.943 5 6.012 10 7.004 6.1 4.188
6.92 80 6.3 6.033 9.868 7 7 7 6.682 4.044 4.628 5.351 3.333 5.783 5.143 8.572 4.3 0.919 8.143 9.449 8.501 10 9.487 7.84 0.496 5.941 5.51 8.2 6.855 10 4.487 2.308 8.408 5.067 5 8.903 10 7.968 5.567 4.854
7.42 50 8.853 9.98 10 5 3 4 6.67 3.603 4.173 4.665 3.333 5.917 4.31 8.333 4.54 0.914 8.52 6.602 8.907 10 8.453 7.44 5.238 7.044 5.68 5.881 5.781 10 10 8.462 10 9.487 10 7.487 9 8.829 10 6.547
6.13 122 5.741 3.458 10 10 4 7 7.737 3.106 3.123 4.561 8.333 6.017 4.776 8.832 2.747 0.757 8.359 8.033 9.945 0 9.353 9.1 7.948 8.8 5.108 5.985 5.546 10 0 0 5.863 1.954 8 2.478 10 6.826 5.567 4.882
7.4 51 4.585 8.524 1.203 10 10 10 4.515 5.085 6.223 6.134 8.333 6.039 6.54 9.896 8.651 0.538 8.697 5.971 9.78 10 9.993 9.06 7.368 8.807 7.517 9.141 8.329 10 10 5.833 5.31 7.048 5 10 10 8.333 10 6.756
8.01 10 4.829 5.205 9.712 6 2 4 8.249 7.393 7.081 7.285 10 7.477 6.373 8.082 7.678 1 9.657 9.752 9.489 10 9.64 8.9 6.216 8.252 6.085 9.119 7.602 10 10 4.615 9.071 7.896 8 4.749 8 6.916 8.9 5.764
8.07 8 6.412 6.077 8.49 5 5 5 10 6.981 6.682 6.712 6.667 7.904 6.598 8.924 7.892 1 8.177 9.797 9.707 10 9.533 9.32 6.382 8.412 5.607 9.324 7.466 10 10 3.846 0.553 4.8 10 7.205 10 9.068 10 6.426
7.34 55 6.647 5.983 8.776 9 7 8 6.026 6.924 5.481 6.273 5.833 5.742 3.173 6.452 5.137 1 8.138 9.4 8.285 10 8.52 7.9 6.808 7.743 5.909 8.033 6.971 10 10 7.692 7.744 8.479 5 8.579 10 7.86 5.567 3.211
7.21 63 6.2 10 9.216 7 4 5.5 6.692 4.687 4.751 5.16 8.333 6.186 3.508 4.679 5.072 1 7.949 8.524 8.604 10 9.067 7.36 5.723 7.383 5.794 2.579 4.187 10 10 9.231 10 9.744 5 6.637 10 7.212 6.667 5.907
5.46 144 6.624 10 6.931 5 5 5 4.002 3.423 3.398 3.077 3.333 5.145 2.375 6.821 3.267 0.838 7.292 5.616 9.674 5 6.427 6.64 0.317 4.461 6.484 1.287 3.886 10 1.657 0 8.85 3.502 8 0 10 6 6.667 2.026
